_start,_stop,_time,gas,humidity,temperature
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:11:41.837Z,21,69,24.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:11:46.853Z,20,69,24.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:11:51.868Z,30,69,24.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:11:56.858Z,20,69,24.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:12:01.847Z,30,70,24.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:12:06.856Z,20,70,24.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:12:11.869Z,30,70,24.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:12:16.83Z,20,71,24.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:12:21.819Z,30,71,24.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:12:26.906Z,29,71,24
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:12:31.819Z,29,71,24.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:12:36.815Z,21,72,24.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:12:41.854Z,30,72,24
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:12:46.841Z,20,72,24.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:12:51.845Z,30,73,24.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:12:56.853Z,20,73,24.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:13:01.869Z,30,73,24
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:13:06.853Z,21,73,24.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:13:11.824Z,30,73,24.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:13:16.814Z,21,73,24.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:13:21.863Z,30,73,24.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:13:26.799Z,21,73,24.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:13:31.869Z,29,74,24.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:13:36.842Z,21,74,24.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:13:41.823Z,30,74,24
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:13:46.84Z,21,73,24
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:13:51.822Z,30,73,24.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:13:56.852Z,21,73,24.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:14:01.854Z,30,72,25.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:14:06.821Z,21,72,25.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:14:11.864Z,30,72,25.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:14:16.823Z,20,72,25.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:14:21.855Z,30,72,25.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:14:26.844Z,21,72,25.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:14:31.832Z,21,72,25.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:14:36.822Z,21,72,25.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:14:41.863Z,30,72,25.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:14:46.814Z,20,71,25.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:14:51.851Z,30,71,25.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:14:56.852Z,21,71,25.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:15:02.159Z,30,71,25.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:15:06.814Z,20,70,25.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:15:11.814Z,21,71,25.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:15:16.845Z,21,71,25.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:15:21.854Z,30,70,25.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:15:26.863Z,20,70,25.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:15:31.842Z,20,71,24.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:15:36.854Z,20,71,24.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:15:41.881Z,30,71,24.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:15:46.851Z,20,70,24.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:15:51.82Z,30,70,24.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:15:56.823Z,20,70,24.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:16:01.863Z,30,70,24
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:16:06.815Z,20,70,24.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:16:11.827Z,30,70,24.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:16:16.813Z,20,69,24.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:16:21.863Z,21,69,24.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:16:26.862Z,20,69,24.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:16:31.847Z,20,69,24.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:16:36.837Z,20,69,24.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:16:41.821Z,29,69,24.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:16:46.838Z,20,69,24
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:16:51.822Z,29,69,24.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:16:56.821Z,20,69,24.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:17:01.841Z,21,69,24.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:17:06.823Z,20,68,24.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:17:11.832Z,29,69,24.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:17:16.822Z,20,68,24.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:17:21.983Z,29,68,24.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:17:26.845Z,20,68,24.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:17:31.824Z,30,68,24.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:17:36.854Z,20,68,24
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:17:41.851Z,30,68,24.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:17:46.846Z,20,68,24.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:17:51.823Z,29,68,24.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:17:56.838Z,20,68,24.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:18:01.88Z,30,68,24.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:18:06.845Z,20,68,24
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:18:11.843Z,30,68,24.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:18:16.846Z,20,68,24.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:18:21.824Z,29,67,24.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:18:26.853Z,20,67,24.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:18:31.823Z,29,67,24.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:18:36.853Z,20,67,24.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:18:41.852Z,29,67,24.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:18:46.823Z,20,67,24.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:18:51.813Z,29,66,24.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:18:56.824Z,20,66,24.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:19:01.817Z,29,66,24.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:19:06.894Z,20,66,24.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:19:11.812Z,29,66,24.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:19:16.865Z,20,66,24.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:19:21.843Z,20,66,24
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:19:26.844Z,20,66,24
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:19:31.851Z,29,66,24.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:19:36.823Z,20,66,24.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:19:41.821Z,29,65,24.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:19:46.812Z,20,65,24.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:19:51.842Z,29,65,24.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:19:57.136Z,20,65,24.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:20:01.901Z,29,65,24.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:20:06.828Z,20,65,24.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:20:11.825Z,29,65,24.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:20:16.848Z,20,65,24.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:20:21.804Z,20,65,24.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:20:26.823Z,20,65,24.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:20:31.816Z,30,65,24.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:20:36.826Z,20,65,24.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:20:41.825Z,29,65,24.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:20:46.843Z,20,65,24.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:20:51.822Z,29,65,24.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:20:56.852Z,20,65,24.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:21:01.841Z,29,65,24.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:21:06.854Z,20,65,24.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:21:11.814Z,29,64,24.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:21:16.803Z,20,64,24.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:21:21.843Z,20,64,24.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:21:26.852Z,20,64,24.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:21:31.821Z,29,64,24.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:21:36.802Z,20,64,24.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:21:41.863Z,29,64,24.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:21:46.825Z,20,64,24.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:21:51.833Z,29,64,24
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:21:56.844Z,20,64,24.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:22:01.831Z,29,64,24.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:22:06.818Z,20,64,24.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:22:11.855Z,28,64,24.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:22:16.794Z,20,63,24.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:22:21.842Z,29,63,24.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:22:26.913Z,20,63,24.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:22:31.824Z,29,63,24.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:22:36.818Z,20,63,24.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:22:41.85Z,29,63,24.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:22:47.319Z,20,63,24.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:22:51.858Z,29,63,24
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:22:56.819Z,20,63,24.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:23:01.851Z,29,62,24.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:23:06.857Z,20,63,24.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:23:11.841Z,28,62,24.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:23:16.856Z,20,62,24
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:23:21.839Z,29,63,24.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:23:26.858Z,20,63,24
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:23:31.839Z,29,63,24.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:23:36.808Z,20,63,24.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:23:41.857Z,29,64,24.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:23:46.856Z,20,64,24.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:23:51.825Z,29,64,24.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:23:56.856Z,20,64,24.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:24:01.848Z,29,65,24.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:24:06.818Z,20,65,24.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:24:11.818Z,29,66,24.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:24:16.808Z,20,66,24.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:24:21.825Z,30,66,24.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:24:26.856Z,20,67,24.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:24:31.858Z,30,67,24.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:24:36.825Z,20,67,24.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:24:41.847Z,30,68,24.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:24:46.862Z,21,68,24.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:24:51.825Z,21,68,24.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:24:56.806Z,21,68,24.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:25:01.833Z,30,69,24.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:25:07.118Z,21,69,24.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:25:11.845Z,21,69,24.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:25:16.839Z,21,69,24
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:25:21.818Z,30,70,24.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:25:26.816Z,21,70,24.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:25:31.827Z,30,70,24.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:25:36.797Z,21,71,24.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:25:41.823Z,30,71,24.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:25:46.817Z,21,71,24.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:25:51.831Z,30,72,24.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:25:56.836Z,21,72,24.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:26:01.817Z,30,72,24.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:26:06.818Z,21,72,24.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:26:11.838Z,21,73,24.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:26:16.808Z,21,73,24.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:26:21.838Z,30,73,24.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:26:26.797Z,21,73,24.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:26:31.823Z,30,73,24.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:26:36.818Z,21,74,24
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:26:41.817Z,30,73,24.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:26:46.818Z,21,73,24.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:26:51.861Z,30,74,24.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:26:56.798Z,21,74,24.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:27:01.827Z,29,74,24.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:27:06.808Z,21,74,24.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:27:11.918Z,30,74,24.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:27:16.827Z,21,74,24
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:27:21.823Z,30,74,24.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:27:26.821Z,20,74,24.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:27:31.847Z,30,74,24
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:27:36.816Z,21,74,24
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:27:41.836Z,30,74,24.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:27:46.86Z,20,74,24.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:27:51.815Z,30,73,24.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:27:56.837Z,21,73,24.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:28:01.817Z,29,73,24.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:28:06.814Z,20,73,24.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:28:11.822Z,30,73,24.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:28:16.828Z,20,73,24.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:28:21.838Z,30,73,24.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:28:26.856Z,20,72,24.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:28:31.838Z,30,72,24.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:28:36.815Z,20,72,24.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:28:41.815Z,29,72,24.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:28:46.829Z,21,72,24.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:28:51.824Z,30,71,25.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:28:56.807Z,20,71,25.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:29:01.824Z,29,70,25.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:29:06.826Z,20,70,25.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:29:11.821Z,30,70,25
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:29:16.797Z,20,70,25.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:29:21.835Z,29,70,25.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:29:26.817Z,20,69,25.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:29:31.817Z,30,69,25.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:29:36.81Z,20,69,25.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:29:41.846Z,29,69,25
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:29:46.823Z,20,69,25.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:29:51.818Z,29,69,25.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:29:56.826Z,20,69,25.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:30:01.844Z,20,69,25.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:30:06.828Z,20,69,25.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:30:11.84Z,29,69,25
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:30:17.15Z,20,68,25.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:30:21.824Z,29,68,25.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:30:26.856Z,20,68,25.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:30:31.824Z,29,69,24.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:30:36.826Z,20,69,24.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:30:41.818Z,29,68,24.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:30:46.819Z,20,68,24
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:30:52.053Z,29,68,24.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:30:56.791Z,20,68,24.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:31:01.833Z,20,68,24.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:31:06.799Z,20,68,24.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:31:11.816Z,29,68,24
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:31:16.82Z,20,68,24.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-14T12:31:21.824Z,30,68,24.4
